location,latitude,longitude,elevation
"millersville, PA, US",36.371160500000002,-86.709996599999997,169.00000
"isabella, CA, US",33.608566099999997,-117.637121699999994,240.00000
"odessa, FL, US",28.183222000000001,-82.554027921880007,17.00000
"borden springs, AL, US",33.929823399999997,-85.470235000000002,281.00000
"sunflower, MS, US",33.542895399999999,-90.537032699999997,35.00000
"manville, RI, US",41.969820900000002,-71.473671199999998,51.00000
"delhi, IN, US",39.045324899999997,-90.255945499999996,182.00000
"roswell, NV, US",40.475898299999997,-81.349555499999994,321.00000
"calimesa, CA, US",34.003904400000003,-117.061977400000004,725.00000
"four states, WV, US",39.479806699999997,-80.309807699999993,354.00000
"coolidge, GA, US",32.977839000000003,-111.517623999999998,434.00000
"henning, TN, US",46.321627800000002,-95.445316199999994,437.00000
"wallops island, VA, US",37.837624699999999,-75.487057100480897,0.00000
"honaunau, HI, US",19.425801000000000,-155.908355999999998,
"black river, NY, US",43.515734899999998,-75.315637499999994,294.00000
"new mexico, AZ, US",34.570816700000002,-105.993007000000006,1849.00000
"wildwood, MO, US",38.991779700000002,-74.814889399999998,1.00000
"howe, TX, US",33.508719599999999,-96.612211700000003,260.00000
"vaughn, NM, US",34.601722600000002,-105.208319099999997,1830.00000
"hague, NY, US",43.745553000000001,-73.498535000000004,114.00000
"georgetown, MA, US",42.725091800000001,-70.991165899999999,33.00000
"fulton, TX, US",39.915966400000002,-78.129962399999997,258.00000
"folcroft, PA, US",39.890946000000000,-75.283796499999994,23.00000
"gosport, KY, US",39.350879300000003,-86.666947199999996,202.00000
"lagrange, OH, US",41.237340099999997,-82.119801300000006,250.00000
"travelers rest, SC, US",34.967616700000001,-82.443454799999998,331.00000
"huron county, OH, US",41.130530299999997,-82.591828000000007,279.00000
"rehoboth, MA, US",41.840378600000001,-71.249493799999996,20.00000
"martin, SD, US",43.172497999999997,-101.732648999999995,1008.00000
"hamtramck, MI, US",42.392815100000000,-83.049643799999998,193.00000
"cass lake, MN, US",47.379398000000002,-94.604150000000004,403.00000
"nevada, TX, US",39.515882499999996,-116.853722700000006,1986.00000
"slovan, PA, US",40.359235900000002,-80.389786599999994,327.00000
"cherry valley, CA, US",41.157005599999998,-79.798940599999995,416.00000
"clarkston/lewiston, WA, US",46.457383299999996,-117.101827900000004,850.00000
"ryan, OK, US",34.020096500000001,-97.957535300000004,283.00000
"nasa, FL, US",29.066653100000000,-80.913073971912198,0.00000
"mediapolis, IA, US",41.008076000000003,-91.163397799999998,236.00000
"little rock, IA, US",43.444135000000003,-95.883352000000002,452.00000
"phelps, NY, US",42.957563999999998,-77.057471000000007,165.00000
"cameron, WI, US",41.458699299999999,-78.193183300000001,470.00000
"harrington, WA, US",47.480987200000001,-118.254418700000002,655.00000
"fairview, NJ, US",42.204259000000000,-72.574533099999996,77.00000
"clifford, PA, US",39.282273300000000,-85.869155899999996,201.00000
"sayre, PA, US",35.291162000000000,-99.640096900000003,554.00000
"santa  cruz, CA, US",36.974201000000001,-122.029718200000005,15.00000
"basalt, CO, US",39.368873100000002,-107.032824199999993,2021.00000
"pilot point, TX, US",33.396503000000003,-96.960560799999996,219.00000
"penn hills, PA, US",40.472939799999999,-79.817672299999998,365.00000
"winters, TX, US",31.956534300000001,-99.962312999999995,567.00000
"walker, LA, US",33.780449099999998,-87.276724799999997,130.00000
"cherry valley, NY, US",42.795629499999997,-74.753201799999999,410.00000
"hatteras village, NC, US",35.232557499999999,-75.533367999999996,5.00000
"springtown, TX, US",32.965956599999998,-97.683638400000007,264.00000
"elm city, NC, US",35.806545499999999,-77.863315000000000,43.00000
"pounding mill, VA, US",37.075392200000003,-81.708724700000005,687.00000
"lanett, AL, US",32.868739099999999,-85.190497100000002,181.00000
"palmer, IL, US",42.193101749999997,-72.312621288245197,165.00000
"pismo, CA, US",35.142753300000003,-120.641282700000005,47.00000
"albion, IL, US",38.377548400000002,-88.056146499999997,158.00000
"el centro, AZ, US",32.792000000000002,-115.563051400000006,-10.00000
"fort mohave, AZ, US",36.968289400000003,-113.290814600000004,1187.00000
"fisk, WI, US",36.781998999999999,-90.208713799999998,102.00000
"jasper, IN, US",41.032180799999999,-87.106659800000003,209.00000
"stonewall, OK, US",34.652590099999998,-96.526116099999996,219.00000
"junction city, OH, US",39.721179300000003,-82.298761499999998,254.00000
"fulton county, GA, US",34.058039100000002,-84.296128300000007,333.00000
"joseph, OR, US",45.354595600000003,-117.229534299999997,1281.00000
"bridgeville, DE, US",38.742723099999999,-75.603202600000003,13.00000
"forest, VA, US",41.532976200000000,-79.264091199999996,372.00000
"hayesville, NC, US",35.046187799999998,-83.817722399999994,553.00000
"fort davis, TX, US",30.588211099999999,-103.894625300000001,1489.00000
"international falls, MN, US",48.601049000000003,-93.410982000000004,341.00000
"holtwood, PA, US",39.832046800000001,-76.327459300000001,194.00000
"groveton, TX, US",31.054907100000001,-95.125769099999999,105.00000
"lake mcclure, CA, US",37.636230650000002,-120.278208136757002,258.00000
"mashpee, MA, US",41.648442099999997,-70.481138299999998,25.00000
"seattle, WV, US",47.603832099999998,-122.330062400000003,56.00000
"minneapolis, KS, US",44.977299500000001,-93.265469199999998,263.00000
"knox, NY, US",42.671187600000003,-74.115684999999999,357.00000
"mardela springs, MD, US",38.459839100000003,-75.759099100000000,9.00000
"knights ferry, CA, US",37.819649900000002,-120.672149399999995,70.00000
"culver, IN, US",46.925774400000002,-92.558525099999997,383.00000
"tarrant city, AL, US",33.583437300000000,-86.772768099999993,167.00000
"fort atkinson, WI, US",42.928894399999997,-88.837050899999994,245.00000
"barnstable, MA, US",41.700113199999997,-70.299466600000002,7.00000
"randleman, NC, US",35.817914299999998,-79.803087300000001,201.00000
"west alton, MO, US",38.865343199999998,-90.222543799999997,131.00000
"bartlett/memphis, TN, US",35.193866350000000,-89.890293194053200,81.00000
"minster, OH, US",40.393103300000000,-84.376061199999995,296.00000
"ridgway, IL, US",37.799213100000003,-88.261150900000004,112.00000
"harpers ferry, IA, US",43.200535799999997,-91.153185199999996,198.00000
"unity, NH, US",44.851632199999997,-90.316524200000003,410.00000
"pjs, NY, US",40.732598699999997,-73.985948100000002,30.00000
"toccoa, GA, US",34.577436800000001,-83.332881000000000,312.00000
"virginia city highlands, NV, US",39.380745599999997,-119.643791899999997,1813.00000
"rangely, CO, US",40.087475900000001,-108.804829200000000,1593.00000
"chesterfield, NH, US",42.391754200000001,-72.839824699999994,422.00000
"north windham, CT, US",41.749543099999997,-72.154521599999995,98.00000
"milliken, CO, US",40.329426800000000,-104.855249999999998,1453.00000
"creve coeur, IL, US",40.647260299999999,-89.591209800000001,213.00000
"sierra nevada, CA, US",36.579999999999998,-118.299999999999997,4066.00000
"starrsville, GA, US",33.539561100000000,-83.819347699999994,223.00000
"flint, TX, US",32.204043700000000,-95.348563499999997,163.00000
"barnwell, SC, US",33.244873300000002,-81.358717799999994,75.00000
"watertown, TN, US",43.194848100000002,-88.728635199999999,256.00000
"purdy, NY, US",40.512912900000003,-74.194884599999995,0.00000
"wolfe city, TX, US",33.370665400000000,-96.068860700000002,207.00000
"franconia notch state park, NH, US",44.135702000000002,-71.690123541559302,594.00000
"northlake, IL, US",41.917252599999998,-87.895618499999998,199.00000
"florahome, FL, US",29.732744600000000,-81.883426900000003,47.00000
"croghan, NY, US",43.895913000000000,-75.392646999999997,250.00000
"freeport/rockford, IL, US",42.240855199999999,-89.572614599999994,256.00000
"sandy hook, MS, US",38.086473900000001,-83.126283900000004,244.00000
"lake texoma, TX, US",33.955052799999997,-96.936113162513493,193.00000
"suwannee, GA, US",30.210119200000001,-82.987337699999998,33.00000
"mt. laurel, NJ, US",39.934002000000000,-74.890998800000006,28.00000
"priest lake, ID, US",48.609559800000000,-116.878640037514003,742.00000
"port charlotte harbor, FL, US",26.963949000000000,-82.072033399999995,5.00000
"lava hot springs, ID, US",42.619362500000001,-112.011071200000004,1631.00000
"gay, WV, US",33.093736100000001,-84.573815100000004,255.00000
"paulina, LA, US",30.026313200000001,-90.713146699999996,8.00000
"mogadore, OH, US",41.050775000000002,-81.393946000000000,348.00000
"south portland, ME, US",43.641471600000003,-70.240881099999996,7.00000
"cudahy, WI, US",42.959738000000002,-87.861470999999995,218.00000
"adamsville, AL, US",33.600938900000003,-86.956105899999997,192.00000
"roxbury, VT, US",50.544624499999998,14.123524800000000,
"mt. olive, MS, US",39.072268999999999,-89.727314800000002,207.00000
"hinsdale, NH, US",42.438252700000000,-73.125305600000004,460.00000
"downey, ID, US",42.428529699999999,-112.124407300000001,1483.00000
"chesterland, OH, US",41.520895500000002,-81.337519267491103,372.00000
"isle of wight county, VA, US",36.895367700000001,-76.724814300000006,28.00000
"rineyville, KY, US",37.749509799999998,-85.969963100000001,242.00000
"clinton, IL, US",38.589618700000003,-89.420063999999996,138.00000
"irvington, NJ, US",41.035062500000002,-73.864852135741003,70.00000
"medina, NY, US",43.220058000000002,-78.386968999999993,163.00000
"scottsboro, AL, US",34.673132299999999,-86.033876500000005,189.00000
"humboldt, TN, US",37.810596099999998,-95.436926400000004,301.00000
"north mankato, MN, US",44.173299600000000,-94.033845099999994,306.00000
"schuylerville, NY, US",40.828888900000003,-73.827222199999994,10.00000
"saint joseph, MO, US",39.768605500000000,-94.846632200000002,284.00000
"bunker, MO, US",37.455601899999998,-91.209575799999996,427.00000
"leland, IL, US",41.612530700000001,-88.799523699999995,213.00000
"nanakuli, HI, US",21.385473000000001,-158.153029393027992,
"lemont, PA, US",41.673642000000001,-88.001726099999999,204.00000
"wallops island va, VA, US",37.837624699999999,-75.487057100480897,0.00000
"clinton, NC, US",38.765114500000003,-76.898305899999997,74.00000
"jersey, NJ, US",33.715669300000002,-83.798790100000005,244.00000
"cheek, TX, US",29.983548599999999,-94.202682899999999,10.00000
"perth, NY, US",43.017603000000001,-74.194303899999994,274.00000
"helena, OH, US",41.341163399999999,-83.291590700000000,209.00000
"gloster, MS, US",31.197395900000000,-91.021770300000000,139.00000
"saraland, AL, US",30.820741999999999,-88.070555600000006,9.00000
"elba, NY, US",43.077281999999997,-78.186961999999994,233.00000
"carroll, OH, US",39.798952800000002,-82.701001599999998,253.00000
"pioneer, TN, US",41.680053899999997,-84.553013600000000,271.00000
"dowagiac, MI, US",41.984212300000003,-86.108622800000006,237.00000
"calais, VT, US",45.131770000000003,-67.211285464418097,57.00000
"san lucas, CA, US",36.127570499999997,-121.021083179612006,126.00000
"karthaus, PA, US",41.120892400000002,-78.113896199999999,304.00000
"shrewsbury township, PA, US",40.312083899999998,-74.073227399999993,12.00000
"dorrington, CA, US",38.297418000000000,-120.273568423818006,1492.00000
"corona, NM, US",34.251117600000001,-105.596737300000001,2041.00000
"sebastion, FL, US",30.297675999999999,-81.442331999999993,3.00000
"antioch community, SC, US",40.789269949999998,-73.977155567238000,32.00000
"jacumba, CA, US",32.618585050000000,-116.187466395594996,854.00000
"hamilton area, MI, US",62.896111099999999,-163.894166700000000,
"waynesburg, PA, US",40.667838799999998,-81.257330699999997,325.00000
"ripley, OH, US",38.745627700000000,-83.844924500000005,159.00000
"dryden, NY, US",42.490905300000001,-76.297155300000000,336.00000
"tranquility, NJ, US",40.956209100000002,-74.808499999999995,188.00000
"dorsey, IL, US",38.973657400000000,-90.001493199999999,178.00000
"kinder, LA, US",37.015884700000001,-90.078153499999999,104.00000
"hayfork, CA, US",40.588117500000003,-123.134830674016996,812.00000
"alpine, UT, US",40.453283399999997,-111.777986499999997,1519.00000
"denville, NJ, US",40.892269400000004,-74.477425499999995,166.00000
"rootstown, OH, US",41.099079199999998,-81.242490099999998,340.00000
"munster, IN, US",41.564479800000001,-87.512541200000001,190.00000
"glenville, WV, US",38.934257299999999,-80.837603299999998,246.00000
"patoka, IL, US",38.755325900000003,-89.095341700000006,154.00000
"butler, IN, US",41.429769399999998,-84.871350699999994,266.00000
"swanzey, NH, US",42.869804100000003,-72.281751799999995,153.00000
"olyphant, PA, US",41.468830099999998,-75.602386999999993,239.00000
"euless, TN, US",32.846540500000003,-97.066736292405594,177.00000
"batesville, MS, US",39.300006500000002,-85.222183999999999,294.00000
"mont clare, PA, US",40.138993300000003,-75.502410999999995,62.00000
"solon, IA, US",41.807234399999999,-91.494060399999995,236.00000
"bancroft, MI, US",42.878642100000000,-84.063852499999996,259.00000
"gainesville, VA, US",29.651939599999999,-82.324996100000007,44.00000
"cody, WY, US",44.526310700000003,-109.056392299999999,1523.00000
"evansville, MN, US",37.974764499999999,-87.555848299999994,118.00000
"keysville, GA, US",37.040428700000000,-78.483327700000004,190.00000
"kotzebue, AK, US",66.898205700000005,-162.597762100000011,
"mcintosh, NM, US",34.864777799999999,-106.051686399999994,1872.00000
"tipton, MI, US",42.016710600000003,-84.064109999999999,269.00000
"tiffin, OH, US",41.114485000000002,-83.177953700000003,229.00000
"coulterville, IL, US",37.710486000000003,-120.197965800000006,535.00000
"river oaks, TX, US",32.777073700000003,-97.394463000000002,184.00000
"lafollette, TN, US",36.382857100000003,-84.119925100000003,353.00000
"tempe/chandler, AZ, US",33.354870300000002,-111.833862600000003,369.00000
"oxford, NC, US",39.785206199999998,-75.979021500000002,172.00000
"franklin, NJ, US",41.122040900000002,-74.580437799999999,179.00000
"greenhills, OH, US",39.268113000000000,-84.522999900000002,250.00000
"checotah, OK, US",35.470099300000001,-95.523035600000000,199.00000
"kuttawa, KY, US",37.058942500000001,-88.132525700000002,135.00000
"north haven, ME, US",44.128506999999999,-68.874663999999996,0.00000
"hogback mountain, VT, US",43.881174799999997,-73.005389899999997,498.00000
"sommerset, OH, US",41.380226200000003,-82.567030099999997,181.00000
"lansing, IL, US",41.566224499999997,-87.538156900000004,193.00000
"frenchtown, NJ, US",40.526213800000001,-75.061560000000000,45.00000
"franklin/brentwood, TN, US",35.982238400000000,-86.821122900000006,280.00000
"hamer, ID, US",43.927130900000002,-112.206090300000000,1464.00000
"big kandiyohi lake, MN, US",44.995488000000002,-94.930115773416205,333.00000
"mumford, NY, US",42.992839600000003,-77.860285599999997,198.00000
"parlier, CA, US",36.611617400000000,-119.527073400000006,107.00000
"delaware, DE, US",39.050112800000001,-75.149628500000006,0.00000
"marshfield, MA, US",42.091768999999999,-70.705594099999999,14.00000
"new palestine, IN, US",39.721988199999998,-85.889147100000002,255.00000
